,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,bhanu,agent_choices_bhanu_0003.csv,config/experiment3.json,20180830_11:07:36,Desktop,3,feedback_v2,model_params_bhanu_0003.csv
