,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,ninjaturtle,agent_choices_ninjaturtle_0001.csv,config/experiment2.json,20180828_14:09:50,Desktop,1,no_feedback_v2,model_params_ninjaturtle_0001.csv
