,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,1.3821655286618362,-1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362
6,6.013649453452508,-1.4165497232344793e-07,1.4165497232344793e-07,-1.4165497232344793e-07,1.4165497232344793e-07
7,6.846974120851386,0.280956141425505,0.13920384430603389,-0.13920384430603389,0.13920384430603389
8,6.381413591933871,-0.5214015286211929,-5.591537980005697,-2.9525280569368957,2.9525280569368957
9,7.945072102314523,-1.6036175091726719,-5.816465880850931,-1.8642581911618088,4.480707229122415
10,12.059844127273958,-8.029484763068368,-3.7916877716922444,-8.029484763268975,-3.7916877716921813
11,0.5859760857456872,-0.3905834974611699,-0.1961419330490584,-0.39058349746116994,-0.1961419330490584
12,0.961816247669022,-0.7095409903266068,-0.4680007254993273,-0.49295477610084953,-0.4680007254993273
13,0.5483838326880558,-0.862535990866594,0.04002266234687824,0.00925050669011002,-0.5587987784764762
14,-0.04559944131787275,-0.5750595476662499,0.00984876246263308,0.675725195231802,0.2794571393524938
15,0.08691446683457767,-0.7532325469611668,-0.14679881649307389,0.7266062391835457,0.2115950696753741
16,0.33230680972580845,-0.5942887104764017,-0.4996666449008044,0.35773596603371405,0.2777552905313116
17,0.27109442686451807,-0.7039254247577602,-0.5820164720686956,0.45606303874766096,0.4143962605736966
18,0.41646370798319027,-0.7907851118732884,-0.47424192112475627,0.6016333231487137,0.35350858211058994
19,0.49521860108979093,-0.7557029892140636,-0.4987645502514779,0.7439112256987693,0.4845563484057687
20,0.46275006715192835,-0.8842335328910783,-0.634247841432718,0.7655263353380655,0.42928734610935904
21,0.5589041908733865,-0.9507080686953359,-0.5855638603286087,0.8536117605556552,0.3968202751155302
22,0.6136080073289552,-0.939227415479095,-0.6092992744168725,0.9548632512200692,0.48788894123127785
23,0.6830712182297866,-0.6565953892339129,-0.2926786078045823,0.9086917075249266,0.6236751170295778
24,0.6337947912112345,-0.8488586563960141,-0.472444501897198,0.7744036825233738,0.7228905281701385
25,0.6490399043060672,-0.8808754376188613,-0.4446729531262865,0.83384262005283,0.7864021466518996
