,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-1.3821655286618362,1.3821655286618362,1.3821655286618362,1.3821655286618362,1.3821655286618362
4,-1.416549720201708e-07,1.416549720201708e-07,1.416549720201708e-07,6.0136494534525085,1.416549720201708e-07
5,0.20212161880727256,0.20212164229385243,-0.20212161880727256,6.836864482509768,0.20212164229385243
6,5.7542925060642105,2.1373439804796965,1.7298061941305776,5.838351968852381,2.1373439804796965
7,6.342857958770056,2.321294167078211,1.9136030941989632,6.362020353147652,2.3209479065001464
8,6.86737133518618,2.512242801351331,2.1045032081041186,6.635205443376069,2.511786965442103
9,6.285256699039957,1.1703923570295298,0.7626509273371307,8.023736307176195,6.174158408552312
10,6.74406374157508,1.0611971019150397,0.5766307021519963,8.249273778112428,6.758681168010014
11,7.226975899731767,0.930613706075698,0.3849528426294564,8.48457629649196,7.041352688535532
12,7.667995004212992,1.0080397489766522,0.04910519123583586,8.506274791860807,7.436002908849647
13,9.15602590480909,2.6372149009676757,1.361417353373348,7.205714402615666,5.9564382594175065
14,7.679353105286189,2.550434861009605,-2.797256190082607,0.868571522031727,7.434061233893506
15,4.080489923344737,6.535488363924416,-6.7811793872865715,0.8664775863206821,3.833466799044451
16,4.2618146732303375,6.475024347595761,-7.067107254208193,0.5931843982943423,3.668450420294036
17,1.340739408975267,0.5705437920725501,-0.9115025336662965,0.9787009295135929,1.1818659498578366
18,1.3689043358452728,0.6435939136670465,-1.0000808917044928,1.0209939091231017,1.253119404792465
19,0.9132129314599143,0.7958545958592476,-0.7979832940989924,0.6536689840147948,1.1504806461594943
20,1.0592781883323665,0.7933980011161398,-0.8978036120992641,0.6439552212270954,1.3103852322518543
21,1.122307171029404,0.9819556278982096,-1.0924217446628126,0.5632481883614674,1.2960608884622333
22,1.1099510599312323,1.0401975535063546,-0.9203352522294749,0.3819900988973643,1.0515754203346845
23,1.2323510656903847,1.101935448964045,-0.8494787249051181,0.5266885659967184,1.0490305985675472
24,1.2819593455347569,1.122483026998248,-0.8536048520236021,0.555778328937374,1.0972448424315335
25,0.8527758543977414,0.9190565027410675,-0.8383323180090629,0.5802613179363753,0.6432756473948155
26,0.8697447726514368,0.5374035402498237,-0.47050726176353874,0.42187248087564,0.4417212450329849
