,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,andre,agent_choices_andre_0001.csv,config/experiment2.json,20180828_14:12:28,Desktop,1,no_feedback_v2,model_params_andre_0001.csv
