,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,auriane,agent_choices_auriane_0001.csv,config/experiment3.json,20180830_12:00:39,Desktop,1,feedback_v2,model_params_auriane_0001.csv
