,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,samuel,agent_choices_samuel_0003.csv,config/experiment4.json,20180830_12:25:03,Desktop,3,feedback_v2,model_params_samuel_0003.csv
