,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,amadeus,agent_choices_amadeus_0005.csv,config/experiment3.json,20180830_11:35:06,Desktop,5,feedback_v2,model_params_amadeus_0005.csv
