,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,-1.3821655286618362,1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362
6,-2.549338699295758,2.549338699295758,2.549338699295758,-0.35265838436457225,0.35265838436457225
7,-1.9037704876908152,1.9037704876908152,1.9037704876908152,-5.50765386861022,-5.5076108100062084
8,-5.28810381496636,-5.112843556847918,5.28810381496636,-5.114101624719095,-5.114101517126443
9,-13.248966611284303,-4.261319055988233,-4.261318742128935,-4.261319056775881,-4.2613190567758155
10,-15.327905913490602,-4.839619292887039,-4.839619291354092,-5.186404476966092,-4.83961929289088
11,-15.127459818537124,-5.848331652703835,-5.848331652398462,-6.195797646304528,-2.7627649961410254
12,-14.460974546486293,-3.801494930589304,-7.0565730480445445,-7.403907525386623,-3.8014949305893038
13,-10.858987718647551,0.3016748474059473,-0.30322753943649383,-11.009115631584288,-0.1524984773007127
14,0.452249908880447,0.9683436629608094,0.3768652611402303,-0.3983056188003354,0.4935188128880138
15,0.7021785199663809,1.0696387378828605,0.4634091677665346,-0.279227725061798,0.6840828164101664
16,-0.07435657974133682,0.7639473883984419,0.2029189747048525,-0.6414815368531174,0.0741157480433991
17,0.2436100764747534,0.3932022459647955,0.49035295012589614,-0.44055900101116047,0.2503298084771064
18,0.1118825506222709,0.20058747780258376,0.7731241888456317,-0.6317372311593935,0.0903491339793757
19,0.17767363090179547,0.152221807863133,0.8874666294842558,-0.7418319690932342,0.15228419170040433
20,0.1293225663049759,0.12033393753796763,0.975137702896841,-0.8427444955217932,0.20524968141893019
21,0.16970122005067337,0.0980357252876029,1.0367691017764782,-0.9003303083328477,0.23263094033709547
22,0.13506099685464784,0.08314362030393446,1.0929413203029412,-0.9663659847751013,0.26434998826719747
23,-0.12171292340385088,0.20237438905250005,0.7768203942110818,-0.6687399632777583,0.10693552221953798
24,-0.15812043381232532,0.27394301399337023,0.8040761593959276,-0.7381617754515293,0.15338060315016014
25,-0.053332575870874886,0.23049635876727506,0.6506751892971929,-0.8157605468073753,0.3145826539777874
26,0.030270566526728906,0.3782816150949602,0.5953662019360978,-0.9497073496415828,0.27287411389214733
