,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,beckie,agent_choices_beckie_0001.csv,config/experiment4.json,20180830_12:03:09,Desktop,1,feedback_v2,model_params_beckie_0001.csv
