,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-1.3821655286618362,1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362
4,-2.549338699295758,2.549338699295758,2.549338699295758,-0.35265838436457225,0.35265838436457225
5,-2.753286910028276,2.753286910028276,2.753286910028276,-0.2939869701430451,0.2939869701430451
6,-2.909458512537038,2.909458512537038,2.909458512537038,-0.3080548819832115,0.2301618373800096
7,-3.009256617509016,3.009256617509016,3.009256617509016,-0.3352316948474696,0.1809907818880627
8,-1.7977883316142187,1.7977883316142187,1.7977883316142187,2.1620992418695715,2.526523457833795
9,-1.7277528236670208,3.72837727091866,1.7277528236670208,3.069731684584434,3.4201130249494156
10,-6.013379773625862,3.4010404491237836,-0.5398862658510826,5.350733937866175,2.8305420310966896
11,-0.30267480888219467,0.19744299568853388,3.128897910865633,2.828007371145168,0.10523864353719486
12,0.04059962354925279,0.7820136321273377,3.0557996281244715,3.0971387805830726,-0.3597790410267326
13,-0.32333447263375953,0.8190306214062916,-0.5308753557426845,-0.28681636904348085,-0.6488904088037439
14,-0.3743262335796228,0.9060870192747416,-0.6254336370240915,-0.27934166751909323,-0.7047033707051205
15,-0.20209173433995875,0.8385568754518425,-0.6581591918678525,-0.17963574538302146,-0.91533611488266
16,-0.04828492024258507,1.128753864991355,-0.8994782454339936,-0.22802272958194195,-0.8943416700469793
17,0.3053341193269539,1.3568414015944439,-0.8660227805132831,-0.4896958956477346,-0.910878864416668
18,0.3872097049279814,1.4477388012327805,-0.8927502288357524,-0.5539225455360183,-1.006699405552106
19,0.4416960934015787,1.511564550935744,-0.912550857702585,-0.5979716250246445,-1.0726111288598306
20,0.4828118004539214,1.5615594272798414,-0.9285534196450383,-0.6319650335175266,-1.1235523373767358
21,0.5159062615129376,1.602949395109788,-0.9420350140702358,-0.6597896951819734,-1.16533070793248
22,0.13942107610097512,1.191039564551081,-0.8251139720317201,-0.36717247200370506,-0.7278346396021171
23,0.06152826224884785,1.3549717161169508,-0.9883919686094877,-0.36525736664134206,-0.6991458772710456
24,-0.047897529172741406,1.3988771862652722,-0.948282663380697,-0.44922903339953996,-0.5808863723203148
25,-0.09113094362675923,1.4489319634203248,-0.9669092888650217,-0.4806471672518553,-0.6344995547753735
