,b,w_-1
0,0.0,0.0
1,0.0,0.0
2,-1.0876360950104578,1.0876360950104578
3,-0.008304783377785539,0.008304783377785539
4,-1.0876878521923803,-1.087584337828536
5,-1.0995474089773376,-1.792017934433787
6,0.33381256315147606,-0.3593338863437313
7,0.6927974622009342,-0.00034971756906650387
8,0.34658404821569,-0.34656313234340186
9,0.5492247421661597,-0.5492247415488765
10,0.34657417678057234,-0.7520380394972911
11,0.4903804467063332,-0.8958455548105249
12,0.3465736775603736,-1.0397206657855338
13,2.8529388756031754e-07,-0.6931474658536975
14,0.11157175072950178,-0.8047189312894468
15,0.3143043279708331,-0.60198640390331
16,0.20273255418183264,-0.7135581776923223
17,2.572914237054423e-10,-0.510825624023282
18,-0.14384103622358022,-0.36698458754241037
19,-0.25541281188294745,-0.25541281188304316
20,-0.3465735902799708,-0.1642520334860198
21,-0.2554128118829954,-0.2554128118829952
22,-0.11157177565941516,-0.11157177565941498
23,-0.20273255405394056,-0.20273255405394064
24,-0.12565721414045303,-0.2798078939677115
25,-0.20273255405406457,-0.3568832338813229
26,-0.13596685774182074,-0.42364893019360184
27,-0.02439508208471609,-0.31207715453649715
28,-0.09116077839697728,-0.3788428508487584
29,-0.03226926056878565,-0.4377343686769499
30,-0.09116077839697742,-0.4966258865051417
31,-0.038480520568064384,-0.5493061443340547
32,-0.09116077839697705,-0.6019864021629681
33,-0.16823611831060645,-0.5249110622493387
34,-0.120581028408444,-0.5725661521515012
35,-0.1682361183106065,-0.6202212420536637
36,-0.12473042981579154,-0.6637269305484785
37,-0.03356965141881422,-0.5725661521515013
38,0.04350568849481482,-0.49549081223787217
39,6.38445540827251e-17,-0.5389965007326869
40,0.040021353836768046,-0.5790178545694553
41,5.205633471809806e-17,-0.6190392084062235
42,-0.06676569631226155,-0.552273512093962
43,-0.029711710235400347,-0.5893274981708232
44,-0.06676569631226117,-0.6263814842476839
45,-0.03226926056878562,-0.6608779199911595
46,-0.06676569631226134,-0.6953743557346354
47,-0.03449643574347562,-0.7276436163034211
48,-0.06676569631226126,-0.7599128768722067
49,-0.03645338540404396,-0.790225187780424
50,0.030312310908217552,-0.7234594914681627
51,0.08920382873640928,-0.664567973639971
52,0.0588915178281917,-0.6948802845481885
53,-5.5222238600418393e-17,-0.6359887667199966
54,0.0285792069199745,-0.664567973639971
55,1.8740073324176836e-16,-0.6931471805599454
56,0.027033610635138046,-0.720180791195083
57,3.916440410535085e-17,-0.7472144018302209
58,-0.05268025782891312,-0.6945341440013078
59,-0.027033610635137626,-0.7201807911950832
60,0.02564664719377543,-0.6675005333661701
61,0.07330173709593775,-0.6198454434640078
62,0.0476550899021624,-0.6454920906577829
63,-4.179296787931639e-17,-0.5978370007556205
64,-0.0435056884948148,-0.5543313122608057
65,-0.01911060641009875,-0.5787263943455218
66,-0.04350568849481471,-0.6031214764302376
67,-0.020245680677368372,-0.6263814842476839
68,-0.04350568849481487,-0.6496414920651304
69,-0.021279807209398153,-0.6718673733505471
70,-0.04350568849481514,-0.6940932546359639
71,-0.02222588128541679,-0.7153730618453622
72,0.021279807209397924,-0.6718673733505474
73,0.06130116104616637,-0.6318460195137793
74,0.04002135383676848,-0.6531258267231771
75,0.060432351096896,-0.6735368239833048
76,0.040021353836768185,-0.6939478212434324
77,0.059631710413408937,-0.7135581778200729
78,0.040021353836768365,-0.7331685343967135
79,0.058891517828191894,-0.7520386983881369
80,0.09594550390505277,-0.7149847123112762
81,0.13044193964852865,-0.6804882765678004
82,0.11157177565710484,-0.6993584405592239
83,0.12975559774254225,-0.7175422626446615
84,0.11157177565710497,-0.7357260847300987
85,0.1291174355627399,-0.7532717446357337
86,0.1613866961315254,-0.7210024840669479
87,0.1438410362258901,-0.7385481439725831
88,0.16079181206373086,-0.7554989198104239
89,0.1438410362258907,-0.7724496956482647
90,0.16023594763738605,-0.7888446070597601
91,0.1905482585456032,-0.7585322961515428
92,0.1741533471341078,-0.774927207563038
93,0.1900276962913979,-0.790801556720328
94,0.2186069032113724,-0.7622223498003536
95,0.20273255405408197,-0.778096698957644
96,0.16271120021731375,-0.7380753451208758
97,0.12565721414045342,-0.7010213590440149
98,0.14104304347382968,-0.7164071883773917
99,0.1256572141404532,-0.7317930177107683
100,0.1405836957152938,-0.7467194992856091
101,0.12565721414045333,-0.7616459808604497
102,0.1401509825770793,-0.7761397492970759
103,0.12565721414045286,-0.7906335177337019
104,0.09116077839697752,-0.7561370819902263
105,0.058891517828191714,-0.7238678214214409
106,0.02857920691997445,-0.6935555105132235
107,0.04266464540332238,-0.7076409489965716
108,0.06969825603846028,-0.6806073383614334
109,0.055612817555112055,-0.6946927768447817
110,0.02703361063513777,-0.6661135699248074
111,0.04073309772919492,-0.6798130570188647
112,0.02703361063513813,-0.693512544112922
113,0.0403677341762186,-0.7068466676540024
114,0.027033610635137827,-0.7201807911950829
115,0.040021353836768206,-0.7331685343967138
116,0.06566800103054346,-0.7075218872029385
117,0.05268025782891319,-0.7205096304045687
118,0.06533916182105824,-0.7331685343967135
119,0.05268025782891322,-0.7458274383888586
120,0.02564664719377543,-0.7187938277537204
121,1.3345576622386723e-16,-0.6931471805599455
122,0.01234630629518604,-0.7054934868551311
123,-9.665667356988656e-17,-0.7178397931503171
124,0.012048775789530354,-0.729888568939847
125,0.036443857874246054,-0.7054934868551314
126,0.05970386569169254,-0.6822334790376842
127,0.04765508990216265,-0.694282254827215
128,0.05942033860725969,-0.7060475035323123
129,0.08164621989267655,-0.6838216222468952
130,0.06988097118757931,-0.6955868709519925
131,0.04548588910286358,-0.6711917888672759
132,0.05698064821521249,-0.6826865479796256
133,0.045485889102863136,-0.694181307091975
134,0.05672231702889282,-0.7054177350180042
135,0.04548588910286356,-0.7166541629440337
136,0.02222588128541692,-0.6933941551265869
137,0.03321533464480454,-0.7043836084859743
138,0.022225881285416877,-0.715373061845362
139,0.032978983895898525,-0.7261261644558443
140,0.0542587911052967,-0.7048463572464457
141,0.07466978836542414,-0.6844353599863184
142,0.06391668575494264,-0.6951884625968004
143,0.04169080446952525,-0.6729625813113833
144,0.0522175090684416,-0.6834892859102997
145,0.04169080446952531,-0.6940159905092158
146,0.05200044807089375,-0.704325634110584
147,0.0716108046475345,-0.684715277533943
148,0.0904809686389581,-0.6658451135425191
149,0.08017132503758848,-0.6761547571438883
150,0.09027267869634965,-0.6862561108026467
151,0.08017132503758326,-0.6963574644614137
152,0.09007263868567972,-0.7062587781094966
153,0.08017132503755811,-0.7161600917576182
154,0.05889151782819136,-0.6948802845481882
155,0.038480520568064565,-0.6744692872880609
156,0.048189563496615136,-0.6841783302166121
157,0.03848052056792195,-0.6938873731453041
158,0.048004618053411774,-0.7034114706305102
159,0.06618844019180975,-0.6852276484921122
160,0.08373410700853132,-0.6676819816753896
161,0.07420998638278918,-0.6772061023011313
162,0.08355606906524032,-0.686552152630833
163,0.07420993887710807,-0.6958982828189653
164,0.08338457189366802,-0.7050727884706018
165,0.10034630901176782,-0.6881110513525023
166,0.09113800079164158,-0.6973193595726285
167,0.07155047817625675,-0.6776861690346067
168,0.08055967443234618,-0.6866954782815359
169,0.07146954495664384,-0.695785607757023
170,0.0804009348693419,-0.7045537949444697
171,0.07127560500915825,-0.7136791248039096
172,0.052688773809036825,-0.6945256275508994
173,0.061375865620449215,-0.7032302796557734
174,0.05178576262143978,-0.7128203819206521
175,0.06131930764403474,-0.7203812725710147
176,0.16925563829800774,-0.6124449396033824
177,-0.13551984580167936,-0.9172204237030696
178,0.2590191332856463,-0.5394885699407264
179,-0.17149622725648417,-0.9700039234742531
180,0.2854655547798647,-0.5295714638380435
181,-0.25668034130098144,-1.0717173394699384
182,0.385987262942375,-0.4290497352266064
183,-0.28083005823495183,-1.1121276348532578
184,0.46429843085396066,-0.36699908818660054
185,-0.4090939121219036,-1.240391431162667
186,0.5245920069011425,-0.30670551213962094
187,-0.4278420193117717,-1.2751400364310017
188,0.5862539185201506,-0.26104394186552216
189,-0.5268021496686003,-1.374100010055808
190,0.6833272547613022,-0.1639706056259005
191,-0.5948969183620724,-1.4421947787492777
192,0.6861614382359792,-0.17688519227143806
193,-0.6275107102198417,-1.4905569275643793
194,0.7240223357399559,-0.1390238816153857
195,-0.6435304053925838,-1.5220818655830006
196,0.773665916967918,-0.10488448685165186
197,-0.704805481219486,-1.583355885110802
198,0.7478166607807933,-0.09390319337084851
199,-0.7150999343960968,-1.5730614319341918
200,0.7957193409442295,-0.06171431643337666
201,-0.7859883827634536,-1.6434391519962799
