,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362,1.3821655286618362
6,0.022895541723283258,0.022895541723283258,-3.420767291196959,3.420767291196959,0.022895541723283258
7,-1.6444878453099996,1.1716429156441057,-5.213076831142452,2.396946070188337,1.1716429156441057
8,-1.6725906894520675,0.9897694483902413,-5.7990868689943875,2.6373236760651184,1.489172503477191
9,-5.564898817540359,-0.36281231435135247,-5.291588074031308,5.764237699523166,0.9807156561716082
10,-6.19786439287445,-0.35855859766665527,-5.605720173300307,6.396750789639508,1.2948238389042475
11,-6.325174149092761,-0.6528824444920733,-6.408846588430372,6.98726338169086,1.0988898960423585
12,-4.843590793117778,0.5085305343250077,-7.898068898861803,5.827441173320719,2.2636365804348517
13,-4.580524184647648,0.3207125418132692,-8.195621017854275,6.01804169563631,2.0820799720152805
14,-4.532796379916572,0.2710623737855447,-8.295994046176398,6.06902686172519,2.034838569288541
15,-5.037474968920291,3.317065360208246,-7.8084638364629555,3.320941800639306,-2.768337319837485
16,-4.605038115389939,-0.0005975112429314199,-8.309099612009943,0.0007098589609684531,-3.010561418518901
17,-6.268592748367237,-0.3782264403849943,-6.646213577844642,0.37823048569490403,0.3789625770637833
18,-0.7445564800692827,-0.8917790441975557,-1.2110796737860834,-0.2841272142780588,0.26542073969130797
19,-0.8361261777334744,-1.0859381627094356,-1.155052753979859,-0.43907240118653135,0.4510074939450022
20,-1.0619473607739978,-0.9757499280686412,-1.429756635948716,-0.35542390141007774,0.18447387329838924
21,-1.0464375941204915,-1.1215175129885055,-1.614029562057782,-0.34564707676296386,0.060156464767179424
22,-1.1697133501967523,-1.2099276187472519,-1.5693341240168288,-0.24429879621745101,-0.02837642412219544
23,-1.2513696598686959,-1.168087808350823,-1.6252855278698493,-0.17147099327478046,0.02498645710872417
24,-1.2746478677693056,-0.9163261729495532,-1.2613658140645796,-0.19118990558931973,0.2742690791828371
25,-1.1950092950787479,-0.5297927634617408,-0.9312260199930051,0.1555853707216847,0.17357219982314584
26,-1.2735079664358522,-0.6788481176511894,-1.173750143522012,-0.07570961566959608,-0.028379058508930112
