,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,-1.3821655286618362,1.3821655286618362,-1.3821655286618362,-1.3821655286618362,-1.3821655286618362
6,-1.9843862694303622,1.9843862694303622,-0.8969491674293248,-1.9843862694303622,-1.9843862694303622
7,-0.7305799412161913,0.7305799412161913,-2.188569416710055,-6.039140735595049,-0.7305799412161913
8,-5.815224026893087,-2.828508492479084,0.07454406115162493,-5.9089094811880685,2.828508492479084
9,-5.8281043235710195,-4.63995479526422,1.4592079665547133,-7.715924941303177,1.6021476425298418
10,-6.3035285839709285,-5.093163532078529,1.5289452172233837,-8.19049000133573,1.5563443480109929
11,-6.618269985338502,-5.405082576544313,1.5578323400940102,-8.520587379027106,1.5515897520579025
12,-6.858526924383291,-5.6393489814530176,1.572739271992051,-8.770012345529913,1.552515112546569
13,-7.049772225554973,-5.82984694746715,1.5855276521395558,-8.974624620909989,1.5582338896401051
14,-0.1357218220754657,-2.840306462218449,0.2338221625714466,-1.110530387696257,-2.4727456679375455
15,0.20596471743935976,-0.051530891679630986,0.622784235708926,-1.2910119799702013,0.0483574937337807
16,0.5645910901925184,0.18207891052197103,1.135883306884403,-1.1359537476485215,-0.1831233858502236
17,0.5556663818987074,-0.6348599577589774,1.1223475307316868,-1.3491654351674556,-1.0681982298970607
18,0.3731080619324972,-0.3660469539086312,0.99826505925369,-1.5435237666876123,-1.0520735079576298
19,0.5268790944161966,-0.5185794811357317,0.336942110063465,-1.092916264090685,-0.47844647745906016
20,0.49007172739788624,-0.9100074621021371,0.5665860401799736,-0.9767030136113298,-0.9228357318179827
21,-0.12101732801775222,-0.2341596275372988,0.22913209936064508,-0.5365832984334687,-0.014802557083134792
22,-0.20995023487459594,-0.09738654179394786,0.31350471425256765,-0.6053344686048738,0.10967076828033918
23,-0.13588732409752263,-0.17317810311903012,0.18442091855127177,-0.7057466783488462,0.1788059676162389
24,-0.2728878301089253,-0.26298084922519965,0.2640622484856884,-0.5919974311906064,0.2764191219000792
25,-0.1957895877175325,-0.3495764160156729,0.33884667925986867,-0.6540451530174181,0.1549037977247542
