,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-1.3821655286618362,1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362
4,-1.4165497207601934e-07,1.4165497207601934e-07,1.4165497207601934e-07,-1.4165497207601934e-07,6.0136494534525085
5,0.1392038375137511,0.2809562077064594,-0.1392038375137511,0.1392038375137511,6.846974122740642
6,-5.591537979652577,-0.5214015033810321,-2.9525280594146355,2.9525280594146355,6.381413569656957
7,-6.240040071086552,-0.3057731832246576,-3.3035172349935324,3.3035172349935324,6.847926905837841
8,-5.005128496818156,-1.5394272210347886,-4.54074134936075,4.54074134936075,5.614958857199477
9,-4.9748527288314905,-1.4866482666568115,-4.579207171684447,4.579207171684447,5.669952283941809
10,-4.974827488865448,-1.486599641887439,-4.579251504717648,4.579251504717648,5.6700032858523945
11,-4.969009900514693,-1.4679541718094147,-4.598942932415543,4.591753370607097,5.689460138297901
12,-4.968067913324961,-1.4649182916801118,-4.6022565292811475,4.593855469846436,5.692769555468795
13,-3.522250499195108,-0.2664574668756346,-6.750757325742969,3.398881193931549,6.892381951325908
14,-2.66668759045343,7.803123675845825,-5.262657540949068,8.408944687245722,3.1862316927437075
15,-2.9797505768166097,8.746720292905565,-5.905062074954377,9.248277502483049,3.4180075624843256
16,-0.3453679802307944,9.409156135299778,-5.24689588924666,8.594746318908868,4.085513442547244
17,-0.34722566237428415,7.3284055372491865,-7.327805546600993,6.51432428325655,6.16726223497016
18,-0.34717192689175314,7.328381281373393,-7.327830104596917,6.514305823637966,6.167283333905807
19,-0.6924247122556932,7.5010685140041184,-7.155159799485866,6.513858862004493,6.1679457320891125
20,-0.7866623188274836,7.608183913937532,-7.0481959348035454,1.34641825195336,0.8791638747914647
21,-0.9205720285542462,7.67601004548339,-6.980406500693154,1.5371324724178763,0.9205736118653596
22,-1.067446055017502,7.738190110414834,-6.918269249501241,1.6335615273428201,1.067447666536615
23,-1.0928418403578484,7.775094616796963,-6.881415768153023,1.3586139216830908,0.7568935513528072
24,-1.1550303605291237,7.806003963662923,-6.850541735405212,1.4498989063850583,0.7766949512556259
25,-1.2560498462577774,7.847079326054995,-6.8095095084022335,1.513023363790779,0.88205037851391
