,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,amadeus,agent_choices_amadeus_0004.csv,config/experiment4.json,20180830_11:10:56,Desktop,4,feedback_v2,model_params_amadeus_0004.csv
