,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,poornima,agent_choices_poornima_0004.csv,config/experiment4.json,20180830_12:17:51,Desktop,4,feedback_v2,model_params_poornima_0004.csv
