,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,alex,agent_choices_alex_0002.csv,config/experiment3.json,20180830_13:48:08,Desktop,2,feedback_v2,model_params_alex_0002.csv
