,b,w_-1
0,0.0,0.0
1,0.0,0.0
2,1.4457826717055626,-1.4457826717055626
3,0.3614752641878583,-3.253040607598983
4,-1.807139300863817,-1.8073765709230232
5,-1.6708445530475722,-2.3639910028734503
6,-1.9338243913798867,-2.6269715719389795
7,-1.9031446319049543,-3.0017568481828176
8,0.20272217864985767,-0.8958901100182377
9,0.5493061440250776,-0.5493061446430324
10,0.7520386983861508,-0.34657359028195905
11,0.5493061443340572,-0.5493061443340529
12,0.202732554057989,-0.20273255405798918
13,0.3465735902799051,-0.34657359027990514
14,0.2027325540540825,-0.490414626505863
15,0.3143043297111811,-0.6019864021629621
16,0.45814536593707755,-0.45814536593707744
17,0.5697171415941823,-0.3465735902799727
18,0.45814536593707755,-0.4581453659370774
19,0.25541281188299536,-0.25541281188299564
20,0.1115717756571049,-0.11157177565710479
21,0.20273255405408225,-0.2027325540540821
22,0.2938933324510594,-0.1115717756571048
23,0.37096867236468867,-0.03449643574347565
24,0.27980789396771133,-0.1256572141404529
25,0.1682361183106065,-0.014085438483348084
26,0.07707533991362922,0.07707533991362912
27,0.15415067982725839,-3.797155718599708e-17
28,0.07707533991362919,-0.07707533991362914
29,0.14384103622589067,-0.14384103622589048
30,0.0770753399136293,-0.21060673253815185
31,0.1359668577418209,-0.26949825036634345
32,0.20273255405408228,-0.2027325540540821
33,0.26162407188227377,-0.14384103622589045
34,0.314304329711187,-0.0911607783969774
35,0.25541281188299547,-0.15005229622516883
36,0.17833747196936614,-0.07297695631153972
37,0.23101772979827948,-0.12565721414045292
38,0.17833747196936622,-0.17833747196936614
39,0.2259925618715284,-0.22599256187152872
40,0.27364765177369094,-0.1783374719693662
41,0.22599256187152852,-0.22599256187152872
42,0.26949825036634323,-0.26949825036634334
43,0.3130039388611585,-0.22599256187152858
44,0.3530252926979266,-0.1859712080347604
45,0.3095196042031118,-0.22947689652957534
46,0.2427539078908503,-0.16271120021731392
47,0.28277526172761847,-0.20273255405408203
48,0.24275390789085033,-0.24275390789085022
49,0.2798078939677113,-0.27980789396771144
50,0.24275390789085022,-0.3168618800445724
51,0.2772503436343264,-0.35135831578804827
52,0.24275390789085047,-0.38585475153152377
53,0.27502316845963615,-0.4181240121003094
54,0.31207715453649704,-0.3810700260234486
55,0.3465735902799726,-0.3465735902799728
56,0.37884285084875846,-0.3143043297111871
57,0.3465735902799727,-0.3465735902799728
58,0.37688590118818993,-0.37688590118819015
59,0.3465735902799726,-0.4071982120964077
60,0.375152797199947,-0.43577741901638184
61,0.3465735902799728,-0.4643566259363561
62,0.287682072451781,-0.4054651081081645
63,0.31471568308691894,-0.43249871874330226
64,0.3450279939951362,-0.4021864078350849
65,0.31799438335999847,-0.4292200184702228
66,0.26531412553108513,-0.3765397606413095
67,0.2909607727248606,-0.402186407835085
68,0.3195399796448347,-0.3736072009151106
69,0.3465735902799727,-0.3465735902799727
70,0.3209269430861974,-0.3722202374737481
71,0.2732718531840348,-0.32456514757158544
72,0.22976616468922015,-0.28105945907677066
73,0.2541612467739362,-0.3054545411614867
74,0.27980789396771133,-0.2798078939677113
75,0.2554128118829954,-0.3042029760524275
76,0.2786728197004416,-0.3274629838698737
77,0.2554128118829952,-0.3507229916873203
78,0.27763869316841217,-0.37294887297273727
79,0.3020337752531281,-0.34855379088802096
80,0.32529378307057466,-0.3252937830705749
81,0.3030679017851578,-0.34751966435599146
82,0.3243477089945559,-0.3687994715653895
83,0.34657359027997287,-0.3465735902799727
84,0.3252937830705749,-0.3678533974893704
85,0.34570478033070257,-0.38826439474949803
86,0.3669845875401001,-0.3669845875401003
87,0.3873955848002278,-0.34657359027997287
88,0.36698458754010016,-0.36698458754010044
89,0.3865949441167409,-0.386594944116741
90,0.3669845875401,-0.40620530069338173
91,0.38585475153152365,-0.42507546468480506
92,0.36698458754010044,-0.44394562867622844
93,0.3851684096255378,-0.46212945076166584
94,0.40477876620217823,-0.4425190941850255
95,0.42364893019360206,-0.42364893019360195
96,0.4418327522790394,-0.40546510810816444
97,0.42364893019360217,-0.4236489301936015
98,0.44119459009923645,-0.4411945900992368
99,0.4236489301936018,-0.4587402500048715
100,0.4405997060314425,-0.47569102584271283
101,0.4236489301936015,-0.4926418016805534
102,0.38362757635683375,-0.45262044784378475
103,0.3465735902799729,-0.4155664617669238
104,0.36296850169146827,-0.43196137317841954
105,0.34657359027997264,-0.4483562845899148
106,0.3624479394372631,-0.46423063374720513
107,0.3465735902799723,-0.4801049829044955
108,0.3619594196133495,-0.4954908122378721
109,0.3795050795189844,-0.47794515233223706
110,0.39645585535682476,-0.46099437649439673
111,0.38107002602344825,-0.47638020582777285
112,0.3465735902799726,-0.4418837700842975
113,0.31430432971118694,-0.4096145095155121
114,0.32923081128602805,-0.4245409910903525
115,0.31430432971118705,-0.43946747266519315
116,0.32879809814781313,-0.45396124110181946
117,0.3143043297111874,-0.4684550095384451
118,0.3283897681945355,-0.48254044802179336
119,0.34478467960603026,-0.46614553661029834
120,0.3306992411226825,-0.4802309750936462
121,0.3443987282167399,-0.49393046218770387
122,0.3306992411226828,-0.5076299492817608
123,0.34403336466376294,-0.5209640728228415
124,0.33069924112268245,-0.5342981963639222
125,0.34368698432431305,-0.5472859395655523
126,0.3306992411226827,-0.5602736827671831
127,0.34335814511482754,-0.5729325867593278
128,0.3306992411226823,-0.5855914907514725
129,0.30038693021446594,-0.5552791798432545
130,0.31273323650965046,-0.5676254861384405
131,0.300386930214465,-0.5799717924336265
132,0.27180772329449066,-0.5513925855136521
133,0.28385649908402083,-0.5634413613031826
134,0.299730848241311,-0.5475670121458928
135,0.315116677574688,-0.5321811828125161
136,0.3300431591495271,-0.517254701237676
137,0.3445369275852393,-0.5027609328019645
138,0.3586223655840753,-0.488675494803128
139,0.34657363191545487,-0.5007242284717486
140,0.35833883898521335,-0.5124895188121836
141,0.34657686280545424,-0.5242514949919429
142,0.31953998055521204,-0.49722115597190963
143,0.33103473875743816,-0.5087159159943828
144,0.3197502401939469,-0.5200004145578737
145,0.3307802581813775,-0.5314432524225016
146,0.2686323534352357,-0.5935911571686433
147,0.11309700734216616,-0.7491265032617132
148,0.04074100168202521,-0.8214825089218538
149,0.05173045503904805,-0.8324719622836065
150,-0.009960135450479912,-0.8941625527731342
151,0.0007929671600019894,-0.9049156553836163
152,-0.05419001138641921,-0.9598986339300373
153,-0.04366330678750252,-0.9704253385289531
154,-0.08939358359682215,-1.0161556153382723
155,-0.13694878365229313,-1.0637108153937431
156,-0.12663914005092636,-1.0740204589951121
157,-0.17130738072363405,-1.1186886996678207
158,-0.1612060270648743,-1.1287900533265796
159,-0.20343690374926882,-1.1710209300109737
160,-0.1935355901011785,-1.1809222436590638
161,-0.23364951249559185,-1.221036166053477
162,-0.22394046956704072,-1.2307452089820274
163,-0.26217493907581,-1.2689796784907972
164,-0.2878215862695853,-1.243333031297022
165,-0.27829748878423877,-1.252857128782369
166,-0.31483472520566746,-1.2893943652037976
167,-0.3054886586995921,-1.2987404317098747
168,-0.340472953049508,-1.333724726059792
169,-0.331298383715411,-1.3428992953938907
170,-0.36517786169255395,-1.3767787733710344
171,-0.3987841191638227,-1.410385030842302
172,-0.38977486641248416,-1.4193942835936417
173,-0.42065973007913093,-1.4502791472602898
174,-0.45328376637633705,-1.4829031835574957
175,-0.4444339778266361,-1.4917529721071956
176,-0.4758906965415072,-1.5232096908220667
177,-0.467194825185572,-1.5319055621780004
178,-0.49616024689143323,-1.5608709838838615
179,-0.5227310891601127,-1.5874418261525407
180,-0.5541177195935749,-1.6188284565860032
181,-0.5455705029139257,-1.6273756732656546
182,-0.5758959057175108,-1.65770107606924
183,-0.6002909878022273,-1.633305993984524
184,-0.5918874286440357,-1.6417095531427144
185,-0.6211832271685138,-1.6710053516671912
186,-0.6129185761929083,-1.6792700026427976
187,-0.6412176571206747,-1.7075690835705637
188,-0.6644776649381217,-1.6843090757531163
189,-0.6867035462235367,-1.6620831944677013
190,-0.678573285787649,-1.6702134549035903
191,-0.7059096594934726,-1.6975498286094144
192,-0.6979094888202535,-1.7055499992826366
193,-0.7243180307483374,-1.73195854121072
194,-0.7455978379577348,-1.7106787340013225
195,-0.7377236594736649,-1.7185529124853918
196,-0.7632397923324563,-1.7440690453441825
197,-0.7554876990644743,-1.7518211386121647
198,-0.7842908373430633,-1.780624276890755
199,-0.8095199503787405,-1.8058533899264333
200,-0.8018862143133463,-1.8134871259918268
201,-0.8262685626350164,-1.837869474313496
202,-0.8187496239527465,-1.8453884129957645
