,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,joe,agent_choices_joe_0001.csv,config/experiment4.json,20180830_11:58:39,Desktop,1,feedback_v2,model_params_joe_0001.csv
