,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,1.3821655286618362,1.3821655286618362,-1.3821655286618362,1.3821655286618362,-1.3821655286618362
6,0.3526583843645719,0.3526583843645719,-2.549338699295758,2.549338699295758,-2.549338699295758
7,1.15755345032763,-0.5682487427539102,-1.7884629693690985,3.5142651624506374,-3.5142651624506374
8,2.2313937756362363,0.07900805236348715,-2.597253131230212,4.749638854502948,-2.8710256893391737
9,3.98597003105859,1.563995936332581,-0.8705021956728223,3.2924762903988274,-1.387684504870617
10,4.300555954247759,1.4373818007496266,-0.6556873648249002,3.5410225237846875,-1.5413991653625876
11,4.500740892030131,1.4435987685754985,-0.5322668802083951,3.8622070353441966,-1.5494122989694306
12,5.835078021667687,0.4419879452273051,-2.8243582603278785,0.006918658019501438,-3.4504679245018948
13,8.406504435869468,-2.79481221443071,-2.7978531649297347,0.010933094993843867,-2.808400552471276
14,7.679390251220079,-3.7602680930434427,0.0009839012656024009,0.0013780289659759207,-3.9196145924645585
15,5.62747928047234,-0.0005640988149159627,0.3457092298570821,0.6926503427013847,-5.973081837780474
16,5.627453351212737,-0.0005323367124866069,0.345758156127416,0.6926798205553565,-5.973111654492495
17,5.5211342471900595,-0.0007096393376015094,0.5586844510585354,0.8782335431436027,-6.079644946296831
18,5.521110715750099,-0.0006641776341389801,0.5587269993099601,0.8782478637097326,-6.0796745295562395
19,0.44861047808068766,-0.4481550504882883,0.755654343930436,0.8265529301313848,-0.8272285805381014
20,0.21066912222814602,-0.2106687269002343,0.8152941329405458,0.9624822199871189,-0.9624827514886439
21,0.3168373510147114,-0.3168373490222991,0.7437427124531254,1.0005234304001578,-1.0005234330231472
22,0.2829550333817675,-0.3332826570976022,0.8023370722318895,1.0587087300987144,-1.0218111382382602
23,0.40193856448927784,-0.3417691799881302,0.8643912941022414,0.9878987558823726,-1.162592344752233
24,0.11027705164278176,-0.5604404014424913,0.9685887271163106,1.013579124126884,-0.8525739633613194
25,0.29810854995019437,-0.7273918078511051,0.9231790546852748,0.9228693262459627,-0.7278306817768287
26,0.14096945867876629,-0.8305153544377671,0.9974128430340731,0.9592100214268139,-0.5874063536080298
