,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,monzilur,agent_choices_monzilur_0001.csv,config/experiment2.json,20180828_14:12:27,Desktop,1,no_feedback_v2,model_params_monzilur_0001.csv
