,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,1.3821655286618362,-1.3821655286618362,-1.3821655286618362,-1.3821655286618362,1.3821655286618362
4,3.420767291196961,-0.022895541723283,-3.420767291196961,-0.022895541723283,0.022895541723283
5,5.205198778882166,1.1579009183257951,-2.378041526650296,1.1579009183257951,1.6692563339060638
6,5.925669470935408,1.6521711641867474,-2.0121456515855005,0.7155980363659639,2.261352655163149
7,5.175747370921351,0.8897927697428986,-3.6624961695846125,2.4006123593072624,5.827257365100982
8,10.085663284775192,-4.887065968833869,-3.0293364521813015,1.9569081449394048,4.899438763632379
9,9.057053479428895,-5.961030274635031,-1.9728794088667767,0.9064112559104505,5.978094238939021
10,0.7465197453968295,-0.22549822683942758,-0.14754723620678908,0.3746603159971776,0.6361966033565772
11,0.6190279800541394,-0.10717977882186104,0.2161715676496809,0.7266917041974532,0.8396947068746111
12,0.9353153363192678,-0.5019374364361394,0.35105762657399836,1.2179755022990184,0.8115034639485851
13,0.9865183766940526,-0.15609311288491146,-0.09367789160997712,0.7997647723669628,1.0196834202660519
14,0.9735052530380033,-0.2857919801556699,-0.17848310534980083,0.9345280036367519,1.181390795380536
15,1.214404046268401,-0.5622357058215874,0.11717186839229565,0.9153336112390346,0.9757523852931994
16,1.0536377494888862,-0.21197162223406116,-0.31064315528228015,0.3698319536968422,0.6951634983155349
17,1.2517719275337047,-0.16144108711593613,-0.11602837427544328,0.6441659599186844,0.63286905738134
18,1.3374666903697399,-0.15646797055324674,-0.07956545688594285,0.7153596065639165,0.696325471960092
19,1.172579621511116,-0.3317981278393766,-0.20465353470637704,0.8477702177268622,0.43392868902267506
20,1.0819459760605772,-0.18766398458042274,-0.3185654237098205,0.8791000164009665,0.5331907324351219
21,1.200285098943669,-0.284670849440129,-0.46184961710742745,0.8250881740690525,0.48481138018202097
22,1.2780548208991496,-0.2662626516326078,-0.5033209998261513,0.8953770669820148,0.4634998643862466
23,1.221511873514308,-0.37074282385471735,-0.5600502857680029,1.0008143551023667,0.34875259190742736
24,0.852215406260897,-0.047858117258984714,-0.7545958693819524,0.5619931909311193,0.40170816475657073
25,0.9343473232413154,-0.10447028317237544,-0.8212355605498397,0.5594936162457463,0.478876853391869
