,b,w_-1,w_-2,w_-3,w_-4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,1.3821655286618362,1.3821655286618362,-1.3821655286618362,-1.3821655286618362,-1.3821655286618362
4,2.5493386992957583,2.5493386992957583,-0.35265838436457153,-0.35265838436457153,-2.5493386992957583
5,3.514265162450637,3.514265162450637,0.5682487427539114,-1.1575534503276306,-1.7884629693691
6,3.70563230372928,3.70563230372928,0.7309529341059849,-1.2612092800675716,-1.7212411002278587
7,3.783441189293406,3.783441189293406,0.7945151921209775,-1.298933944918748,-1.7039579383644803
8,3.1847739406521827,3.1847739406521827,-1.8862445437011706,1.880825679792887,1.8789832416734784
9,4.209182578183882,4.537435974202295,-2.6825774648968053,2.6824367335628567,2.6823892227656447
10,2.226742617202202,7.959307882970135,-2.395861345734788,2.3958610814725265,4.692677491727135
11,3.321686269042342,8.672395346160256,-2.7345630798873195,2.73456304767504,5.829381658531897
12,0.6441163135214881,5.705419082965947,0.6441162690414551,5.706175705187555,0.333869606443126
13,0.7895538608153432,0.6377442846748692,0.7895538608153433,0.7694738596132472,0.3006035426389525
14,0.9194877797392068,0.8279278877317501,0.777705271708707,1.0351020798205035,0.1804569925395735
15,0.471432446408905,0.6385330312584971,0.34698498915805476,0.894278069679281,-0.3452006764560361
16,0.5771000668690006,0.3481194115046183,0.40095589378240865,0.69477746580228,-0.40695676021875704
17,0.31205393309172286,0.05597733864978548,0.49573114526437434,0.29395610108743814,-0.19542043320188754
18,0.5079812330399711,-0.09136246859924152,0.5779457708178877,0.27733013320633826,-0.01893175087243451
19,0.5104658468501686,-0.118070001575023,0.8129216867018151,0.5057638935522949,0.07610121103288148
20,0.20458353984985997,0.0344026665025463,0.4514538347625031,0.04709891527297164,0.1476698346340675
21,0.07020954535087504,0.17267288421660323,0.616494491597289,0.17909388423856332,0.0489182080024501
22,-0.01828982437638458,0.257508420484427,0.6905453985108935,0.12363561905672356,0.10186599271802343
23,0.13868733898622415,0.1010456417863293,0.5027760290245846,-0.03894287377201811,0.23369543261574852
24,0.1380812489191272,0.16070512578478627,0.33194714356271576,-0.19908480042816132,0.09446369677482962
25,0.2574215278901654,0.24567047729317365,0.4383109422603405,-0.05559071874048381,0.1174055810078766
