,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,ninjaturtle,agent_choices_ninjaturtle_0002.csv,config/experiment2.json,20180828_14:14:35,Mobile,2,no_feedback_v2,model_params_ninjaturtle_0002.csv
