,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,nikita,agent_choices_nikita_0001.csv,config/experiment2.json,20180828_14:26:24,Desktop,1,no_feedback_v2,model_params_nikita_0001.csv
