,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,bhanu_prob,agent_choices_bhanu_prob_0001.csv,config/experiment4.json,20180830_11:35:45,Desktop,1,feedback_v2,model_params_bhanu_prob_0001.csv
