,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,paulpfeiffer,agent_choices_paulpfeiffer_0004.csv,config/experiment3.json,20180830_11:02:12,Desktop,4,feedback_v2,model_params_paulpfeiffer_0004.csv
