,AgentName,ChoicesFile,ConfigFile,Date,DeviceType,GameIdx,GameVariant,ModelFile
0,vincent,agent_choices_vincent_0002.csv,config/experiment3.json,20180830_12:44:58,Desktop,2,feedback_v2,model_params_vincent_0002.csv
